548.9319330087616, 417.9992394943476
548.9266976220607, 417.9599730221457
548.9233164015491, 417.9205258168611
548.921727501254, 417.8809114371224
548.9218690752018, 417.8411434415575
548.92367927742, 417.8012353887948
548.9270962619345, 417.7612008374623
548.9320581827724, 417.72105334618817
548.9385031939609, 417.6808064736008
548.9463694495263, 417.6404737783284
548.9555951034955, 417.6000688189989
548.9661183098951, 417.55960515424056
548.9778772227526, 417.51909634268173
548.9908099960941, 417.4785559429506
549.0048547839466, 417.4379975136751
549.019949740337, 417.39743461348365
549.0360330192918, 417.35688080100425
549.053042774838, 417.31634963486545
549.0709171610026, 417.27585467369516
549.089594331812, 417.2354094761216
549.1090124412931, 417.1950276007729
549.1291096434728, 417.15472260627735
549.1498240923777, 417.1145080512631
549.1710939420349, 417.0743974943583
549.1928573464709, 417.0344044941913
549.2150524597124, 416.9945426093901
549.2376174357867, 416.95482539858307
549.2604904287203, 416.9152664203984
549.2836095925398, 416.875879233464
549.306913081272, 416.83667739640816
549.3303390489441, 416.7976744678593
549.3538256495825, 416.7588840064455
549.3773110372141, 416.72031957079486
549.4007333658658, 416.6819947195355
549.4240307895643, 416.6439230112958
549.4471414623363, 416.60611800470394
549.4700035382086, 416.56859325838803
549.4925551712082, 416.53136233097626
549.5147345153619, 416.49443878109696
549.5364797246959, 416.45783616737805
549.5577289532378, 416.4215680484479
549.5784203550139, 416.3856479829347
549.5984920840511, 416.3500895294665
549.6178822943762, 416.3149062466717
549.636529140016, 416.2801116931784
549.6543707749972, 416.24571942761474
549.6713453533469, 416.21174300860895
549.6873910290915, 416.1781959947892
549.702445956258, 416.14509194478376
549.7164482888732, 416.11244441722073
549.7293361809636, 416.0802669707283
549.7410477865562, 416.0485731639345
549.751521259678, 416.017376555468
549.7606947543555, 415.9866907039566
549.7685064246157, 415.9565291680286
549.7748944244852, 415.9269055063121
549.7797969079909, 415.89783327743544
549.7831520291594, 415.8693260400266
549.784898016898, 415.8413973361572
549.7849973293661, 415.8140553505355
549.7834713120192, 415.78729524722036
549.7803500845848, 415.7611102501793
549.7756637667912, 415.7354935833799
549.7694424783659, 415.7104384707897
549.7617163390371, 415.6859381363762
549.7525154685324, 415.661985804107
549.7418699865796, 415.6385746979494
549.7298100129067, 415.6156980418712
549.7163656672417, 415.5933490598399
549.7015670693121, 415.5715209758228
549.6854443388462, 415.55020701378777
549.6680275955717, 415.52940039770203
